TEAM_ID,MISSION_TIME,PACKET_COUNT,PACKET_TYPE,MODE,TP_RELEASED,ALTITUDE,TEMP,VOLTAGE,GPS_TIME,GPS_LATITUDE,GPS_LONGITUDE,GPS_ALTITUDE,GPS_SATS,SOFTWARE_STATE,CMD_ECHO1022,12:05,1,C,F,N,2,0.66,7.23,23.00,7646.00,8370.00,1.10,NIL,NIL
1022,12:05,12,C,F,N,24,0.67,7.23,6.00,1609.00,8102.00,13.20,NIL,NIL
1022,12:05,14,C,F,N,28,0.64,7.23,11.00,1329.00,2713.00,15.40,NIL,NIL
1022,12:05,16,C,F,N,32,-0.86,7.23,14.00,4865.00,4816.00,17.60,NIL,NIL
1022,12:05,18,C,F,N,36,-0.39,7.23,6.00,3312.00,5312.00,19.80,NIL,NIL
1022,12:05,20,C,F,N,40,0.97,7.23,0.00,1828.00,7595.00,22.00,NIL,NIL
1022,12:05,22,C,F,N,44,0.11,7.23,0.00,2912.00,6318.00,24.20,NIL,NIL
1022,12:05,24,C,F,N,48,-1.00,7.23,3.00,1703.00,3997.00,26.40,NIL,NIL
1022,12:05,26,C,F,N,52,0.18,7.23,9.00,1595.00,5866.00,28.60,NIL,NIL
1022,12:05,28,C,F,N,56,0.95,7.23,15.00,2483.00,2389.00,30.80,NIL,NIL
1022,12:05,30,C,F,N,60,-0.46,7.23,4.00,4582.00,4944.00,33.00,NIL,NIL
1022,12:05,32,C,F,N,64,-0.81,7.23,7.00,7848.00,2768.00,35.20,NIL,NIL
1022,12:05,34,C,F,N,68,0.70,7.23,13.00,8732.00,7591.00,37.40,NIL,NIL
1022,12:05,36,C,F,N,72,0.61,7.23,6.00,4568.00,6066.00,39.60,NIL,NIL
1022,12:05,38,C,F,N,76,-0.87,7.23,3.00,8040.00,2100.00,41.80,NIL,NIL
1022,12:05,40,C,F,N,80,-0.35,7.23,10.00,4190.00,4726.00,44.00,NIL,NIL
1022,12:05,42,C,F,N,84,0.98,7.23,7.00,2574.00,8267.00,46.20,NIL,NIL
1022,12:05,44,C,F,N,88,0.07,7.23,5.00,1735.00,1244.00,48.40,NIL,NIL
1022,12:05,46,C,F,N,92,-1.00,7.23,23.00,5304.00,4684.00,50.60,NIL,NIL
1022,12:05,48,C,F,N,96,0.22,7.23,4.00,6113.00,1304.00,52.80,NIL,NIL
1022,12:05,50,C,F,N,100,0.93,7.23,9.00,4984.00,7018.00,55.00,NIL,NIL
1022,12:05,52,C,F,N,104,-0.49,7.23,1.00,6897.00,7294.00,57.20,NIL,NIL
1022,12:05,54,C,F,N,108,-0.79,7.23,18.00,3978.00,4970.00,59.40,NIL,NIL
1022,12:05,56,C,F,N,112,0.72,7.23,20.00,5511.00,2662.00,61.60,NIL,NIL
1022,12:05,58,C,F,N,116,0.58,7.23,1.00,8381.00,5138.00,63.80,NIL,NIL
1022,12:05,60,C,F,N,120,-0.89,7.23,16.00,7347.00,6988.00,66.00,NIL,NIL
1022,12:05,62,C,F,N,124,-0.32,7.23,1.00,7617.00,3355.00,68.20,NIL,NIL
1022,12:05,64,C,F,N,128,0.98,7.23,4.00,8299.00,6616.00,70.40,NIL,NIL
1022,12:05,66,C,F,N,132,0.04,7.23,18.00,8317.00,4217.00,72.60,NIL,NIL
1022,12:05,68,C,F,N,136,-0.99,7.23,22.00,6479.00,8691.00,74.80,NIL,NIL
1022,12:05,70,C,F,N,140,0.25,7.23,14.00,6630.00,4916.00,77.00,NIL,NIL
1022,12:05,0,C,F,N,0,0.14,7.23,4.00,6675.00,3348.00,0.00,NIL,NIL
1022,12:05,2,C,F,N,4,-1.00,7.23,11.00,5240.00,5533.00,2.20,NIL,NIL
1022,12:05,4,C,F,N,8,0.15,7.23,14.00,2816.00,3457.00,4.40,NIL,NIL
1022,12:05,6,C,F,N,12,0.96,7.23,10.00,5460.00,2089.00,6.60,NIL,NIL
1022,12:05,8,C,F,N,16,-0.43,7.23,23.00,5273.00,1850.00,8.80,NIL,NIL
1022,12:05,10,C,F,N,20,-0.83,7.23,22.00,6591.00,3053.00,11.00,NIL,NIL
1022,12:05,12,C,F,N,24,0.67,7.23,6.00,1609.00,8102.00,13.20,NIL,NIL
1022,12:05,14,C,F,N,28,0.64,7.23,11.00,1329.00,2713.00,15.40,NIL,NIL
1022,12:05,16,C,F,N,32,-0.86,7.23,14.00,4865.00,4816.00,17.60,NIL,NIL
1022,12:05,18,C,F,N,36,-0.39,7.23,6.00,3312.00,5312.00,19.80,NIL,NIL
1022,12:05,20,C,F,N,40,0.97,7.23,0.00,1828.00,7595.00,22.00,NIL,NIL
1022,12:05,22,C,F,N,44,0.11,7.23,0.00,2912.00,6318.00,24.20,NIL,NIL
1022,12:05,24,C,F,N,48,-1.00,7.23,3.00,1703.00,3997.00,26.40,NIL,NIL
1022,12:05,26,C,F,N,52,0.18,7.23,9.00,1595.00,5866.00,28.60,NIL,NIL
1022,12:05,28,C,F,N,56,0.95,7.23,15.00,2483.00,2389.00,30.80,NIL,NIL
1022,12:05,30,C,F,N,60,-0.46,7.23,4.00,4582.00,4944.00,33.00,NIL,NIL
1022,12:05,1,C,F,N,2,0.66,7.23,4.00,5202.00,3294.00,1.10,NIL,NIL
1022,12:05,3,C,F,N,6,0.65,7.23,7.00,8793.00,3564.00,3.30,NIL,NIL
1022,12:05,5,C,F,N,10,-0.85,7.23,9.00,8878.00,7080.00,5.50,NIL,NIL
1022,12:05,7,C,F,N,14,-0.40,7.23,1.00,1482.00,7533.00,7.70,NIL,NIL
1022,12:05,9,C,F,N,18,0.96,7.23,0.00,3569.00,5307.00,9.90,NIL,NIL
1022,12:05,11,C,F,N,22,0.12,7.23,5.00,5004.00,6300.00,12.10,NIL,NIL
1022,12:05,14,C,F,N,28,0.64,7.23,17.00,6127.00,7726.00,15.40,NIL,NIL
1022,12:05,15,C,F,N,30,0.17,7.23,13.00,1578.00,4028.00,16.50,NIL,NIL
1022,12:05,1,C,F,N,2,0.66,7.23,2.00,8723.00,6213.00,1.10,NIL,NIL
1022,12:05,3,C,F,N,6,0.65,7.23,13.00,7392.00,4716.00,3.30,NIL,NIL
1022,12:05,5,C,F,N,10,-0.85,7.23,17.00,6079.00,2043.00,5.50,NIL,NIL
1022,12:05,7,C,F,N,14,-0.40,7.23,9.00,8965.00,3086.00,7.70,NIL,NIL
1022,12:05,9,C,F,N,18,0.96,7.23,0.00,1951.00,2557.00,9.90,NIL,NIL
1022,12:05,10,C,F,N,20,-0.83,7.23,3.00,2850.00,4154.00,11.00,NIL,NIL
1022,12:05,11,C,F,N,22,0.12,7.23,19.00,1268.00,7541.00,12.10,NIL,NIL
1022,12:05,12,C,F,N,24,0.67,7.23,18.00,5452.00,3415.00,13.20,NIL,NIL
1022,12:05,13,C,F,N,26,-1.00,7.23,5.00,3445.00,3569.00,14.30,NIL,NIL
1022,12:05,14,C,F,N,28,0.64,7.23,11.00,3152.00,6472.00,15.40,NIL,NIL
1022,12:05,16,C,F,N,32,-0.86,7.23,19.00,8602.00,2398.00,17.60,NIL,NIL
1022,12:05,1,C,F,N,2,0.66,7.23,10.00,7464.00,4744.00,1.10,NIL,NIL
1022,12:05,3,C,F,N,6,0.65,7.23,6.00,4222.00,6939.00,3.30,NIL,NIL
1022,12:05,5,C,F,N,10,-0.85,7.23,7.00,6498.00,4632.00,5.50,NIL,NIL
1022,12:05,7,C,F,N,14,-0.40,7.23,20.00,1339.00,2319.00,7.70,NIL,NIL
1022,12:05,9,C,F,N,18,0.96,7.23,12.00,4663.00,3470.00,9.90,NIL,NIL
1022,12:05,11,C,F,N,22,0.12,7.23,4.00,4596.00,1391.00,12.10,NIL,NIL
1022,12:05,12,C,F,N,24,0.67,7.23,1.00,2645.00,6682.00,13.20,NIL,NIL
1022,12:05,13,C,F,N,26,-1.00,7.23,7.00,6231.00,6090.00,14.30,NIL,NIL
1022,12:05,14,C,F,N,28,0.64,7.23,8.00,2544.00,8644.00,15.40,NIL,NIL
1022,12:05,15,C,F,N,30,0.17,7.23,12.00,8967.00,3249.00,16.50,NIL,NIL
1022,12:05,17,C,F,N,34,0.95,7.23,18.00,8712.00,4334.00,18.70,NIL,NIL
1022,12:05,18,C,F,N,36,-0.39,7.23,1.00,3641.00,1241.00,19.80,NIL,NIL
1022,12:05,19,C,F,N,38,-0.44,7.23,15.00,8278.00,4151.00,20.90,NIL,NIL
1022,12:05,20,C,F,N,40,0.97,7.23,23.00,4886.00,1840.00,22.00,NIL,NIL
1022,12:05,21,C,F,N,42,-0.82,7.23,9.00,4408.00,6871.00,23.10,NIL,NIL
1022,12:05,23,C,F,N,46,0.68,7.23,18.00,4929.00,6923.00,25.30,NIL,NIL
1022,12:05,24,C,F,N,48,-1.00,7.23,12.00,4518.00,2638.00,26.40,NIL,NIL
1022,12:05,25,C,F,N,50,0.62,7.23,15.00,2624.00,6904.00,27.50,NIL,NIL
1022,12:05,27,C,F,N,54,-0.86,7.23,10.00,4276.00,2933.00,29.70,NIL,NIL
1022,12:05,29,C,F,N,58,-0.37,7.23,22.00,3988.00,3160.00,31.90,NIL,NIL
1022,12:05,30,C,F,N,60,-0.46,7.23,0.00,5255.00,8772.00,33.00,NIL,NIL
1022,12:05,31,C,F,N,62,0.97,7.23,9.00,1587.00,7950.00,34.10,NIL,NIL
1022,12:05,32,C,F,N,64,-0.81,7.23,20.00,1280.00,5344.00,35.20,NIL,NIL
1022,12:05,33,C,F,N,66,0.09,7.23,18.00,8269.00,4383.00,36.30,NIL,NIL
1022,12:05,35,C,F,N,70,-1.00,7.23,14.00,4344.00,2854.00,38.50,NIL,NIL
1022,12:05,37,C,F,N,74,0.20,7.23,18.00,5829.00,3203.00,40.70,NIL,NIL
1022,12:05,38,C,F,N,76,-0.87,7.23,1.00,6059.00,8054.00,41.80,NIL,NIL
1022,12:05,40,C,F,N,80,-0.35,7.23,9.00,1556.00,2387.00,44.00,NIL,NIL
1022,12:05,41,C,F,N,82,-0.48,7.23,21.00,8823.00,4768.00,45.10,NIL,NIL
1022,12:05,42,C,F,N,84,0.98,7.23,22.00,6266.00,3875.00,46.20,NIL,NIL
1022,12:05,43,C,F,N,86,-0.80,7.23,19.00,4728.00,6261.00,47.30,NIL,NIL
1022,12:05,44,C,F,N,88,0.07,7.23,19.00,5726.00,3573.00,48.40,NIL,NIL
1022,12:05,45,C,F,N,90,0.71,7.23,19.00,2732.00,1991.00,49.50,NIL,NIL
1022,12:05,47,C,F,N,94,0.59,7.23,4.00,6715.00,8582.00,51.70,NIL,NIL
1022,12:05,49,C,F,N,98,-0.88,7.23,21.00,4599.00,1982.00,53.90,NIL,NIL
1022,12:05,51,C,F,N,102,-0.34,7.23,4.00,6178.00,2674.00,56.10,NIL,NIL
1022,12:05,53,C,F,N,106,0.98,7.23,5.00,1370.00,5301.00,58.30,NIL,NIL
1022,12:05,55,C,F,N,110,0.05,7.23,7.00,2557.00,1665.00,60.50,NIL,NIL
1022,12:05,56,C,F,N,112,0.72,7.23,5.00,8272.00,2640.00,61.60,NIL,NIL
1022,12:05,58,C,F,N,116,0.58,7.23,5.00,6785.00,3725.00,63.80,NIL,NIL
1022,12:05,60,C,F,N,120,-0.89,7.23,20.00,7956.00,7909.00,66.00,NIL,NIL
1022,12:05,61,C,F,N,122,0.93,7.23,16.00,3810.00,6829.00,67.10,NIL,NIL
1022,12:05,62,C,F,N,124,-0.32,7.23,23.00,8088.00,1923.00,68.20,NIL,NIL
1022,12:05,63,C,F,N,126,-0.51,7.23,1.00,1402.00,3403.00,69.30,NIL,NIL
1022,12:05,64,C,F,N,128,0.98,7.23,17.00,4153.00,5298.00,70.40,NIL,NIL
1022,12:05,66,C,F,N,132,0.04,7.23,7.00,5370.00,8478.00,72.60,NIL,NIL
1022,12:05,67,C,F,N,134,0.73,7.23,10.00,2609.00,5890.00,73.70,NIL,NIL
1022,12:05,68,C,F,N,136,-0.99,7.23,10.00,4640.00,2277.00,74.80,NIL,NIL
1022,12:05,69,C,F,N,138,0.57,7.23,2.00,6492.00,6397.00,75.90,NIL,NIL
1022,12:05,71,C,F,N,142,-0.90,7.23,22.00,7383.00,7979.00,78.10,NIL,NIL
1022,12:05,72,C,F,N,144,0.92,7.23,8.00,7216.00,5143.00,79.20,NIL,NIL
1022,12:05,75,C,F,N,150,0.99,7.23,21.00,6467.00,8298.00,82.50,NIL,NIL
1022,12:05,76,C,F,N,152,-0.77,7.23,23.00,8540.00,2047.00,83.60,NIL,NIL
1022,12:05,78,C,F,N,156,0.75,7.23,1.00,5726.00,6559.00,85.80,NIL,NIL
1022,12:05,79,C,F,N,158,-0.99,7.23,20.00,5765.00,8843.00,86.90,NIL,NIL
1022,12:05,80,C,F,N,160,0.55,7.23,12.00,6647.00,5537.00,88.00,NIL,NIL
1022,12:05,81,C,F,N,162,0.27,7.23,7.00,8844.00,7192.00,89.10,NIL,NIL
1022,12:05,83,C,F,N,166,0.91,7.23,21.00,4347.00,7564.00,91.30,NIL,NIL
1022,12:05,85,C,F,N,170,-0.54,7.23,11.00,4944.00,1427.00,93.50,NIL,NIL
1022,12:05,88,C,F,N,176,-0.00,7.23,18.00,2549.00,8167.00,96.80,NIL,NIL
1022,12:05,90,C,F,N,180,-0.99,7.23,8.00,4312.00,1505.00,99.00,NIL,NIL
1022,12:05,92,C,F,N,184,0.29,7.23,11.00,6319.00,2230.00,101.20,NIL,NIL
1022,12:05,94,C,F,N,188,0.91,7.23,10.00,5150.00,6906.00,103.40,NIL,NIL
1022,12:05,96,C,F,N,192,-0.55,7.23,0.00,3955.00,3859.00,105.60,NIL,NIL
1022,12:05,98,C,F,N,196,-0.75,7.23,8.00,7724.00,3958.00,107.80,NIL,NIL
1022,12:05,99,C,F,N,198,-0.02,7.23,22.00,7027.00,7894.00,108.90,NIL,NIL
1022,12:05,100,C,F,N,200,0.77,7.23,9.00,4473.00,1293.00,110.00,NIL,NIL
1022,12:05,102,C,F,N,204,0.52,7.23,13.00,2889.00,1334.00,112.20,NIL,NIL
1022,12:05,104,C,F,N,208,-0.92,7.23,21.00,4326.00,3431.00,114.40,NIL,NIL
1022,12:05,106,C,F,N,212,-0.25,7.23,1.00,7183.00,2078.00,116.60,NIL,NIL
1022,12:05,108,C,F,N,216,0.99,7.23,1.00,3660.00,4978.00,118.80,NIL,NIL
